"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.144119068980217,-0.5161765217781067,-0.009354489855468273,0.1441190704736874,-0.516176507645824,-0.009354489850383963,59.0,14.0,16440.0,0.536,258636442.0,258636442.0,-1.0
0.1443775445222855,-0.520255982875824,0.0094242999330163,0.1443775481649311,-0.520256000604767,0.009424299476133097,12.0,1.0,16449.0,0.54,258636467.0,258636467.0,1.0
0.166050523519516,-0.6007943153381348,-0.07653395086526871,0.1660505242273085,-0.6007942894699085,-0.07653394765843262,48.0,8.0,16455.0,0.628,258636483.0,258636483.0,-7.0
0.1596600562334061,-0.5780655741691589,-0.05246775597333908,0.1596600537383281,-0.5780655686871449,-0.05246775713409022,51.0,10.0,16456.0,0.602,258636488.0,258636488.0,-5.0
0.1571927219629288,-0.5699074864387512,-0.03098288550972939,0.1571927165819375,-0.5699074579462562,-0.03098288609582274,52.0,12.0,16458.0,0.592,258636492.0,258636492.0,-3.0
0.1391302049160004,-0.5051090717315674,-0.009145060554146767,0.1391302121300257,-0.5051090495451964,-0.009145060973136561,60.0,14.0,16460.0,0.524,258636497.0,258636497.0,-1.0
0.1393926292657852,-0.5091844201087952,0.009214870631694794,0.1393926220844285,-0.5091844293262251,0.009214870598885695,12.0,1.0,16469.0,0.528,258636522.0,258636522.0,1.0
0.1555980890989304,-0.5707271695137024,-0.07263413071632385,0.1555980893243967,-0.5707271834694965,-0.07263412866946789,52.0,8.0,16475.0,0.596,258636538.0,258636538.0,-7.0
0.1550226360559464,-0.5690077543258667,-0.05159619823098183,0.1550226301302567,-0.5690077471558123,-0.05159619970661363,52.0,10.0,16476.0,0.592,258636543.0,258636543.0,-5.0
0.153629407286644,-0.5646710991859436,-0.03066886961460114,0.1536294132303993,-0.5646710757435917,-0.03066887035836508,53.0,12.0,16478.0,0.586,258636548.0,258636548.0,-3.0
0.1410362869501114,-0.519099771976471,-0.009389394894242287,0.1410362943259504,-0.5190998005688902,-0.00938939466325853,59.0,14.0,16480.0,0.538,258636552.0,258636552.0,-1.0
0.1324017196893692,-0.490362286567688,0.008865822106599808,0.1324017213145496,-0.4903622960473942,0.008865822470140025,13.0,1.0,16489.0,0.508,258636578.0,258636578.0,1.0
0.1525740325450897,-0.5674328207969666,-0.07214665412902832,0.1525740261349121,-0.567432839423115,-0.0721466512958473,52.0,8.0,16495.0,0.592,258636594.0,258636594.0,-7.0
0.1561375558376312,-0.5810902714729309,-0.05264206975698471,0.1561375484810853,-0.5810902499317705,-0.05264206861958553,50.0,10.0,16496.0,0.604,258636598.0,258636598.0,-5.0
0.1516574025154114,-0.5652039051055908,-0.03066886961460114,0.1516574073777603,-0.565203902302875,-0.03066887035836508,53.0,12.0,16498.0,0.586,258636603.0,258636603.0,-3.0
0.136118084192276,-0.50799959897995,-0.00917996559292078,0.1361180831225835,-0.5079996020423649,-0.009179965786011128,60.0,14.0,16500.0,0.526,258636607.0,258636607.0,-1.0
0.1287154406309128,-0.4830695390701294,0.008726202882826328,0.1287154462130345,-0.4830695470463506,0.008726203218641756,13.0,1.0,16508.0,0.5,258636633.0,258636633.0,1.0
0.1506915092468262,-0.5679356455802917,-0.07214665412902832,0.1506915121267822,-0.5679356731882047,-0.0721466512958473,52.0,8.0,16514.0,0.592,258636649.0,258636649.0,-7.0
0.1516565829515457,-0.571975588798523,-0.05177051201462746,0.1516565841272549,-0.5719756067016849,-0.05177051119210895,52.0,10.0,16515.0,0.594,258636654.0,258636654.0,-5.0
0.149271085858345,-0.563772976398468,-0.0305641982704401,0.1492710874769891,-0.5637729793248324,-0.03056419844587919,53.0,12.0,16517.0,0.584,258636658.0,258636658.0,-3.0
0.1395442634820938,-0.5277808308601379,-0.009529014118015766,0.1395442586169529,-0.5277808236198597,-0.009529013914756797,58.0,14.0,16519.0,0.546,258636663.0,258636663.0,-1.0
0.1300771236419678,-0.4951202869415283,0.008935632184147835,0.1300771170677141,-0.495120286490464,0.008935632095889158,13.0,1.0,16528.0,0.512,258636688.0,258636688.0,1.0
0.1477033495903015,-0.5646172761917114,-0.07165917754173279,0.1477033439484414,-0.5646172907193265,-0.07165917392222672,53.0,8.0,16534.0,0.588,258636704.0,258636704.0,-7.0
0.1531864106655121,-0.5859947800636292,-0.05299068987369537,0.1531864114061333,-0.5859948037015886,-0.05299069159057616,50.0,10.0,16535.0,0.608,258636709.0,258636709.0,-5.0
0.1523468345403671,-0.5836156010627747,-0.03161091729998589,0.1523468404853621,-0.5836156184377381,-0.03161091757073807,50.0,12.0,16537.0,0.604,258636713.0,258636713.0,-3.0
0.1346747130155563,-0.5166544914245605,-0.00931958481669426,0.1346747115737854,-0.5166544951873024,-0.009319585037509395,59.0,14.0,16539.0,0.534,258636718.0,258636718.0,-1.0
0.1343643516302109,-0.518801212310791,0.009354489855468273,0.1343643462770654,-0.5188012297298225,0.009354489850383963,12.0,1.0,16548.0,0.536,258636743.0,258636743.0,1.0
0.1437488198280335,-0.5574405789375305,-0.07068421691656113,0.1437488196048384,-0.5574405959578457,-0.07068421917498553,54.0,8.0,16554.0,0.58,258636759.0,258636759.0,-7.0
0.1511399745941162,-0.5865259766578674,-0.05299068987369537,0.1511399745512383,-0.5865259539844793,-0.05299069159057616,50.0,10.0,16555.0,0.608,258636764.0,258636764.0,-5.0
0.1453316062688828,-0.5648013353347778,-0.0305641982704401,0.1453316039282586,-0.5648013408916454,-0.03056419844587919,53.0,12.0,16557.0,0.584,258636769.0,258636769.0,-3.0
0.131875142455101,-0.5132479071617126,-0.009249775670468807,0.1318751462221171,-0.5132478811098272,-0.009249775411760261,60.0,14.0,16559.0,0.53,258636773.0,258636773.0,-1.0
0.1266173869371414,-0.4960163235664368,0.008935632184147835,0.1266173835813359,-0.4960163229713956,0.008935632095889158,13.0,1.0,16568.0,0.512,258636799.0,258636799.0,1.0
0.1574492454528809,-0.6195046305656433,-0.07848385721445084,0.1574492427466013,-0.6195046570647573,-0.07848385715291498,46.0,8.0,16574.0,0.644,258636815.0,258636815.0,-7.0
0.1456586569547653,-0.5735323429107666,-0.05177051201462746,0.1456586636273843,-0.5735323599250457,-0.05177051119210895,52.0,10.0,16575.0,0.594,258636819.0,258636819.0,-5.0
0.1423772871494293,-0.5614332556724548,-0.03035485371947289,0.1423772816313766,-0.5614332484598709,-0.03035485462090742,53.0,12.0,16577.0,0.58,258636824.0,258636824.0,-3.0
0.139900341629982,-0.5524752736091614,-0.009947871789336205,0.1399003411511192,-0.5524752794424858,-0.009947871669251603,55.0,14.0,16579.0,0.5700000000000001,258636829.0,258636829.0,-1.0
0.126924529671669,-0.5041902661323547,0.009075251407921314,0.126924522963204,-0.5041902471126796,0.009075251347387426,13.0,1.0,16587.0,0.52,258636854.0,258636854.0,1.0
0.1553940325975418,-0.6200233697891235,-0.07848385721445084,0.1553940255629392,-0.6200233713221989,-0.07848385715291498,46.0,8.0,16593.0,0.644,258636870.0,258636870.0,-7.0
0.1398837417364121,-0.5585505962371826,-0.05037602037191391,0.1398837464682729,-0.5585506191498361,-0.05037601930814642,54.0,10.0,16594.0,0.578,258636875.0,258636875.0,-5.0
0.1390611231327057,-0.5560895204544067,-0.03004083968698978,0.1390611185071142,-0.5560895191592168,-0.03004083888344976,54.0,12.0,16596.0,0.5740000000000001,258636879.0,258636879.0,-3.0
0.135160818696022,-0.5412954092025757,-0.009738442488014698,0.1351608137175816,-0.5412954065639096,-0.0097384427920042,56.0,14.0,16598.0,0.558,258636884.0,258636884.0,-1.0
0.1299777925014496,-0.524039089679718,0.0094242999330163,0.1299777894996399,-0.5240390794742044,0.009424299476133097,12.0,1.0,16607.0,0.54,258636909.0,258636909.0,1.0
0.1417514085769653,-0.5745105147361755,-0.05177051201462746,0.1417514084969028,-0.5745105328538824,-0.05177051119210895,52.0,10.0,16614.0,0.594,258636930.0,258636930.0,-5.0
0.1337747871875763,-0.5429966449737549,-0.0293081346899271,0.1337747869581933,-0.5429966294260354,-0.02930813549604855,56.0,12.0,16616.0,0.56,258636935.0,258636935.0,-3.0
0.1361365467309952,-0.5534147620201111,-0.009947871789336205,0.1361365493117641,-0.5534147448259197,-0.009947871669251603,55.0,14.0,16618.0,0.5700000000000001,258636939.0,258636939.0,-1.0
0.1290047764778137,-0.5283972024917603,0.009494109079241753,0.1290047817936642,-0.5283972257371633,0.00949410910188223,12.0,1.0,16628.0,0.544,258636964.0,258636964.0,1.0
0.1396447718143463,-0.5750262141227722,-0.05177051201462746,0.1396447700136227,-0.5750262188620187,-0.05177051119210895,52.0,10.0,16635.0,0.594,258636985.0,258636985.0,-5.0
0.1369609236717224,-0.5648344159126282,-0.03045952692627907,0.1369609233150001,-0.564834420629678,-0.03045952653339331,53.0,12.0,16637.0,0.582,258636990.0,258636990.0,-3.0
0.1294017434120178,-0.5344745516777039,-0.009598823264241219,0.1294017502788082,-0.5344745546903232,-0.009598823540505933,57.0,14.0,16639.0,0.55,258636994.0,258636994.0,-1.0
0.1290295422077179,-0.5366214513778687,0.009633728303015232,0.1290295386422226,-0.5366214395975887,0.0096337283533805,12.0,1.0,16648.0,0.552,258637020.0,258637020.0,1.0
0.1256811171770096,-0.5251142382621765,-0.06629692018032074,0.1256811136003796,-0.5251142501492176,-0.06629692281240024,58.0,8.0,16654.0,0.544,258637036.0,258637036.0,-7.0
0.1357830166816711,-0.5677592158317566,-0.05107326433062553,0.1357830101933124,-0.5677591881418855,-0.05107326525012768,53.0,10.0,16655.0,0.586,258637041.0,258637041.0,-5.0
0.1368439644575119,-0.5730796456336975,-0.03087821416556835,0.1368439601566051,-0.5730796336090695,-0.03087821418333686,52.0,12.0,16657.0,0.59,258637045.0,258637045.0,-3.0
0.1298541277647018,-0.5446488857269287,-0.009773347526788712,0.1298541211503015,-0.544648867525562,-0.009773347604878767,56.0,14.0,16659.0,0.56,258637050.0,258637050.0,-1.0
0.1299198418855667,-0.5487439632415771,0.009843157604336739,0.1299198462095594,-0.548743971098196,0.009843157230627902,11.0,1.0,16668.0,0.5640000000000001,258637075.0,258637075.0,1.0
0.1365402787923813,-0.5798658132553101,-0.05211913585662842,0.136540272114004,-0.5798658033934425,-0.05211913416309958,51.0,10.0,16675.0,0.598,258637096.0,258637096.0,-5.0
0.1348427087068558,-0.5735538005828857,-0.03087821416556835,0.134842705222277,-0.5735538167750137,-0.03087821418333686,52.0,12.0,16677.0,0.59,258637100.0,258637100.0,-3.0
0.1306939870119095,-0.5567795038223267,-0.009982776828110218,0.1306939824949229,-0.5567795139131151,-0.00998277648212617,54.0,14.0,16679.0,0.5720000000000001,258637105.0,258637105.0,-1.0
0.1266418397426605,-0.5433516502380371,0.009738442488014698,0.1266418405530863,-0.5433516420820992,0.0097384427920042,12.0,1.0,16688.0,0.558,258637130.0,258637130.0,1.0
0.1318807154893875,-0.56852126121521,-0.07165917754173279,0.1318807166276012,-0.5685212743377106,-0.07165917392222672,53.0,8.0,16694.0,0.588,258637147.0,258637147.0,-7.0
0.131816029548645,-0.5686932802200317,-0.05107326433062553,0.131816026578157,-0.568693288789165,-0.05107326525012768,53.0,10.0,16695.0,0.586,258637151.0,258637151.0,-5.0
0.1278864592313767,-0.5526168346405029,-0.02972682379186153,0.1278864585263989,-0.5526168380634293,-0.0297268231459921,55.0,12.0,16697.0,0.5680000000000001,258637156.0,258637156.0,-3.0
0.1255984455347061,-0.5435937643051147,-0.009738442488014698,0.125598447534704,-0.543593775450804,-0.0097384427920042,56.0,14.0,16699.0,0.558,258637160.0,258637160.0,-1.0
0.1278742104768753,-0.5574339032173157,0.009982776828110218,0.1278742060902063,-0.5574338809136985,0.00998277648212617,11.0,1.0,16708.0,0.5720000000000001,258637186.0,258637186.0,1.0
