"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.03668751940131187,7.785275936126709,-2.086081504821777,0.03668751906597992,7.785275716799641,-2.086081503526317,0.0,0.0,27.0,8.06,258790577.0,258790577.0,-15.0
0.03905994817614555,7.992687225341797,0.1395145356655121,0.03905994829195373,7.992687033431777,0.1395145370596444,2.0,1.0,28.0,7.994,258790579.0,258790579.0,1.0
0.03955230489373207,7.814347743988037,-1.804107427597046,0.03955230629464152,7.814347823258012,-1.804107455837797,0.0,2.0,29.0,8.02,258790581.0,258790581.0,-13.0
0.04204991459846497,8.030868530273438,0.4208857715129852,0.0420499141009469,8.030868631827088,0.4208857601057542,3.0,3.0,30.0,8.042,258790583.0,258790583.0,3.0
0.04103587940335274,7.837203979492188,-1.52341902256012,0.04103587919690641,7.837204000720191,-1.523419019086334,0.0,4.0,30.0,7.984,258790586.0,258790586.0,-11.0
0.04349653795361519,8.039173126220703,0.703346848487854,0.04349653915482175,8.039173543851007,0.7033468439736015,3.0,5.0,31.0,8.07,258790588.0,258790588.0,5.0
0.04388739541172981,7.857925891876221,-1.244592547416687,0.04388739360373193,7.857925880733381,-1.244592603860077,0.0,6.0,32.0,7.956,258790590.0,258790590.0,-9.0
0.04649901762604713,8.073236465454102,0.9912852644920349,0.04649901832056874,8.073236489520513,0.9912852392574696,3.0,7.0,33.0,8.134,258790593.0,258790593.0,7.0
0.04674187302589417,7.876707553863525,-0.9671550989151001,0.04674187231871457,7.876707573091572,-0.9671551092632503,0.0,8.0,34.0,7.936,258790595.0,258790595.0,-7.0
0.04864132776856422,7.962594985961914,1.26117467880249,0.04864132893399112,7.962594834931084,1.261174657154341,55.0,9.0,35.0,8.062,258790597.0,258790597.0,9.0
0.04833000153303146,7.911630630493164,-0.6921908855438232,0.0483300027318623,7.911630676192457,-0.6921909089019012,3.0,10.0,35.0,7.942,258790600.0,258790600.0,-5.0
0.05058751627802849,8.0511474609375,1.565015435218811,0.05058751570551234,8.05114723274719,1.565015380078421,16.0,11.0,36.0,8.202,258790602.0,258790602.0,11.0
0.05111337453126907,7.91497278213501,-0.4148148000240326,0.05111337373064352,7.914972654008485,-0.4148147891815728,2.0,12.0,37.0,7.926,258790604.0,258790604.0,-3.0
0.05420509725809097,8.172836303710938,1.886889457702637,0.05420509812636677,8.172836351847263,1.88688944383634,6.0,13.0,38.0,8.388,258790606.0,258790606.0,13.0
0.05398277193307877,7.93060827255249,-0.1384324878454208,0.05398277133113455,7.930608192736807,-0.1384324878605328,4.0,14.0,39.0,7.932,258790609.0,258790609.0,-1.0
0.05593837797641754,8.217906951904297,2.202032327651978,0.05593837941292183,8.217906549097027,2.202032435732247,9.0,15.0,39.0,8.508000000000001,258790611.0,258790611.0,15.0
0.06379958987236023,7.777373313903809,-2.08401083946228,0.06379959167935419,7.777373076272207,-2.084010951165497,0.0,0.0,47.0,8.052,258790632.0,258790632.0,-15.0
0.06682537496089935,7.976504802703857,0.1392353028059006,0.06682537532633309,7.976504992842939,0.1392352985566479,1.0,1.0,48.0,7.978,258790634.0,258790634.0,1.0
0.06657924503087997,7.784932136535645,-1.797358870506287,0.0665792449673232,7.784932119274472,-1.797358924207481,0.0,2.0,49.0,7.99,258790636.0,258790636.0,-13.0
0.06985604017972946,8.004709243774414,0.4195250272750855,0.06985604189543965,8.004709544174927,0.4195250252434377,3.0,3.0,50.0,8.016,258790639.0,258790639.0,3.0
0.06823838502168655,7.819344520568848,-1.519984483718872,0.06823838474847305,7.819344395331996,-1.519984457169556,0.0,4.0,50.0,7.966,258790641.0,258790641.0,-11.0
0.07152275741100311,8.034988403320312,0.7029982209205627,0.07152275790542405,8.034988114264314,0.7029982210026108,3.0,5.0,51.0,8.066,258790643.0,258790643.0,5.0
0.07117298245429993,7.841922283172607,-1.242089629173279,0.07117298469139663,7.841922449348929,-1.242089652419433,0.0,6.0,52.0,7.94,258790646.0,258790646.0,-9.0
0.07438579201698303,8.041264533996582,0.9873853921890259,0.074385792156575,8.041264874742431,0.9873854202685048,3.0,7.0,53.0,8.102,258790648.0,258790648.0,7.0
0.07397450506687164,7.848706245422363,-0.9637427926063538,0.07397450510754049,7.848706367956471,-0.9637427676479063,0.0,8.0,54.0,7.908,258790650.0,258790650.0,-7.0
0.07645463943481445,7.964351654052734,1.261487483978272,0.07645463748743767,7.964351819824389,1.261487526084422,48.0,9.0,55.0,8.064,258790653.0,258790653.0,9.0
0.07577432692050934,7.89348316192627,-0.690622091293335,0.07577432566207291,7.893483094231621,-0.6906221055324433,3.0,10.0,55.0,7.924,258790655.0,258790655.0,-5.0
0.07289610803127289,7.458046913146973,1.449766755104065,0.07289610870778834,7.458047099408958,1.449766746870987,16.0,11.0,56.0,7.598,258790657.0,258790657.0,11.0
0.07852291315793991,7.892777442932129,-0.413663387298584,0.07852291208955971,7.892777251722789,-0.413663398144228,0.0,12.0,57.0,7.904,258790659.0,258790659.0,-3.0
0.08243738859891891,8.143367767333984,1.880140900611877,0.0824373919177251,8.143367744776292,1.880140912206024,5.0,13.0,58.0,8.358,258790662.0,258790662.0,13.0
0.08189193904399872,7.952366828918457,-0.1388164460659027,0.08189193639132934,7.952366924791456,-0.1388164408021531,6.0,14.0,59.0,7.954,258790664.0,258790664.0,-1.0
0.08448463678359985,8.20413875579834,2.198409080505371,0.08448463628357412,8.204138976809764,2.198408969100811,12.0,15.0,59.0,8.494,258790666.0,258790666.0,15.0
0.08950092643499374,7.769392013549805,-2.081940412521362,0.08950092804724728,7.769391852629375,-2.081940398804677,0.0,0.0,66.0,8.044,258790687.0,258790687.0,-15.0
0.09325266629457474,7.974239826202393,0.1392003893852234,0.09325266833776549,7.974239975711132,0.1392003937437733,2.0,1.0,67.0,7.976,258790689.0,258790689.0,1.0
0.09220962226390839,7.769079685211182,-1.793759703636169,0.09220962354326583,7.769079707253414,-1.79375970733798,2.0,2.0,68.0,7.974,258790692.0,258790692.0,-13.0
0.09481356292963028,7.988473415374756,0.418687641620636,0.09481356537131197,7.988473636409294,0.4186876499435506,4.0,3.0,68.0,8.0,258790694.0,258790694.0,3.0
0.09390782564878464,7.797481060028076,-1.515786647796631,0.0939078230033972,7.797480883231071,-1.515786659271272,0.0,4.0,69.0,7.944,258790696.0,258790696.0,-11.0
0.09799695760011673,8.020761489868164,0.7017780542373657,0.09799695826509534,8.020761072236013,0.7017780406041435,5.0,5.0,70.0,8.052,258790699.0,258790699.0,5.0
0.09710390865802765,7.835717678070068,-1.241151094436646,0.09710391155604489,7.835717638627243,-1.241151045629192,0.0,6.0,71.0,7.934,258790701.0,258790701.0,-9.0
0.1010262370109558,8.038989067077637,0.9871416687965393,0.1010262336735033,8.038989053394326,0.9871416815816945,3.0,7.0,72.0,8.1,258790703.0,258790703.0,7.0
